#time pot_increment
1764411843 49797001668622.91
1764411844 49904441084087.42
1764411845 49943861765280.73
1764411847 49961895178994.11
1764411848 49958747716228.61
1764411849 49893270171157.55
1764411851 49784450515873.77
1764411852 49840395376585.8
1764411853 49921300648982.48
1764411855 49779213344223.62
1764411856 49700152691398.06
1764411858 49982469781907.75
1764411859 49781573941297.58
1764411860 49912916014566.64
1764411862 49986610501365.55
1764411863 49829714642283.52
1764411864 49937760331313.23
1764411866 49917779102527.63
1764411867 49861382761501.02
1764411868 50039665888063.02
1764411870 49851153507513.77
1764411871 49724184343578.55
1764411873 49760341467068.44
1764411874 49900738945506.83
1764411875 49916231170019.98
1764411877 50022728926542.7
1764411878 49877494159017.91
1764411879 49944971116910.97
1764411881 50062355998736.81
1764411882 49983527535787.86
1764411883 49881067303222.91
1764411885 49991189801700.23
1764411886 50038608134182.7
1764411887 50086581142480.8
1764411889 49984327300916.77
1764411890 49905344044716.57
1764411892 49861679448565.5
1764411893 49741172902849.2
1764411894 49833945657804.24
1764411896 49838473360388.75
1764411897 50024586445551.38
1764411898 50080866691640.12
1764411900 49949485920058.43
1764411901 49885233821555.8
1764411902 49650386661279.14
1764411904 49616873922490.02
1764411905 49596363816764.46
1764411907 49668536169930.48
1764411908 49853849489964.19
1764411909 49773344100132.24
1764411911 49866220050587.34
1764411912 49812235904385.25
1764411913 49909858847864.05
1764411915 49940611107014.82
1764411916 49855474819097.48
1764411917 50035396174229.6
1764411919 49891825434150.55
1764411920 49755736367858.38
1764411921 49903680017271.36
1764411923 49963675301377.64
1764411924 49865200995019.83
1764411926 49999316447365.27
1764411927 49804689733410.48
1764411928 49895424377230.45
1764411930 49992608739832.34
1764411931 49870721954297.23
1764411932 49872076395241.28
1764411934 49877700550018.92
1764411935 49813822535205.69
1764411936 49898881426497.8
1764411938 50037718072990.81
1764411939 49850186049696.34
1764411941 49986171920488.34
1764411942 49776065881457.68
1764411943 49726790029966.33
1764411945 49827882922149.33
1764411946 49921094257981.41
1764411947 49909458965299.3
1764411949 49893734550909.75
1764411950 49915199215015.19
1764411951 49766017219595.97
1764411953 49976213554689.53
1764411954 49876681494451.02
1764411955 49863923950701.29
1764411957 49877145874203.84
1764411958 49826554280080.64
1764411960 49892715495342.34
1764411961 49956606409593.23
1764411962 49877236170266.73
1764411964 49997329933980.35
1764411965 49796692082121.41
1764411966 49947202719609.34
1764411968 49983463038599.73
1764411969 50028727165009.17
1764411970 49868503251036.28
1764411972 49924267519622.29
1764411973 50024921830928.34
1764411975 49925776753817.21
1764411976 49939063174507.34
1764411977 49757864775055.98
1764411979 49995111230719.45
1764411980 49884795240678.72
1764411981 49962656245810.22
1764411983 50038401743181.54
1764411984 49758729037372.97
1764411985 49792977044103.48
1764411987 49927763267201.83
1764411988 49883724587360.78
1764411989 49892792891967.86
1764411991 49906040614345.38
1764411992 49871637814363.8
1764411994 49861382761501.01
1764411995 49607560528569.01
1764411996 49700397780711.89
1764411998 49950388880687.55
1764411999 50070443946089.02
1764412000 50028675567259.09
1764412002 49836564243629.62
1764412003 49901280721884.55
1764412004 49992879628020.92
1764412006 49888690870822.6
1764412007 49885930391184.39
1764412009 49866490938776.32
1764412010 49863446671511.22
1764412011 49894315025600.17
1764412013 49866736028090.14
1764412014 50045212646214.97
1764412015 50005766166146.83
1764412017 49943526379904.08
1764412018 50028675567259.09
1764412019 49949627813871.38
1764412021 50044683769275.16
1764412022 49765333549405.25
1764412023 49907756239541.25
1764412025 49950982254815.42
1764412026 49883402101421.53
1764412028 50002476809567.98
1764412029 49695328301749.33
1764412030 49850456937884.91
1764412032 49693702972616.7
1764412033 49900674448318.75
1764412034 49845890536987.91
1764412036 49937747431875.56
1764412037 49984237004853.88
1764412038 49689213968344.62
1764412040 50099841764295.39
1764412041 50014357191563.66
1764412043 49885324117618.59
1764412044 49959934464484.46
1764412045 49884614648552.53
1764412047 49797143562436.31
1764412048 50015660034757.62
1764412049 49999432542303.14
1764412051 49870373669482.77
1764412052 49985901032299.19
1764412053 49926060541443.2
1764412055 49991112405074.73
1764412056 49921648933796.55
1764412057 49871637814364.23
1764412059 49953678237266.6
1764412060 49837789690198.02
1764412062 49942159039522.11
1764412063 49842098102344.42
1764412064 49944261647845.37
1764412066 49824696761071.62
1764412067 49808507966929.31
1764412068 49920036504101.34
1764412070 50050694907179.6
1764412071 49811384541506.24
1764412072 50000464497308.47
1764412074 49675411570151.59
1764412075 50175084183602.2
1764412077 49903705816146.02
1764412078 49840666264774.95
1764412079 49828166709776.17
1764412081 49988222931060.45
1764412082 49896649823799.19
1764412083 49972137332419.3
1764412085 49784785901250.73
1764412086 49749983218704.88
1764412087 49932523159662.75
1764412089 49888123295570.03
1764412090 49914734835262.94
1764412091 49828115112025.81
1764412093 49550416020163.73
1764412094 49999677631617.08
1764412096 49857538729107.16
1764412097 49903809011646.85
1764412098 49846251721239.34
1764412100 49842472186033.77
1764412101 49862105130004.92
1764412102 49792254675599.99
1764412104 49819704678734.56
1764412105 49769164682361.42
1764412106 49880344934719.36
1764412108 49995098331281.89
1764412109 49878925996587.47
1764412111 49748461085072.77
1764412112 49775343512954.21
1764412113 49838950639578.92
1764412115 49868645144849.2
1764412116 49966371283828.84
1764412117 49995098331281.89
1764412119 49917495314901.62
1764412120 49725138901958.36
1764412121 49574009091467.27
1764412123 49717502434920.77
1764412124 49919778515350.16
1764412125 49860002521682.21
1764412127 49871057339673.89
1764412128 49958580023540.28
1764412130 49791351714970.19
1764412131 49909600859112.88
1764412132 49797375752312.14
1764412134 49930936528842.11
1764412135 49856687366228.03
1764412136 49845335861172.77
1764412138 49828669787841.03
1764412139 49802432331837.34
1764412140 49865033302331.88
1764412142 49803232096966.25
1764412143 49867509994343.65
1764412145 49731382229738.78
1764412146 49767887638042.92
1764412147 49970228215659.83
1764412149 49808778855118.46
1764412150 49695470195562.84
1764412151 49740373137720.28
1764412153 49937992521189.17
1764412154 49934716064048.2
1764412155 49974472130618.05
1764412157 49931684696221.05
1764412158 49828089313150.33
1764412159 50084297942032.13
1764412161 50009223215413.64
1764412162 49881247895348.45
1764412164 49805502397977.36
1764412165 49929840076649.28
1764412166 50007069009340.7
1764412168 49904389486336.98
1764412169 49859615538554.89
1764412170 50024496149488.42
1764412172 49855100735407.97
1764412173 49897810773179.95
1764412174 49880577124595.28
1764412176 49813835434643.39
1764412177 49883595592985.2
1764412179 49864814011893.03
1764412180 49843994319665.73
1764412181 49943307089465.64
1764412183 49635642604144.22
1764412184 49633823783447.98
1764412185 49950259886311.95
1764412187 49985204462671.1
1764412188 49858841572301.31
1764412189 49845090771858.84
1764412191 49717463736608.11
1764412192 49752808195531.34
1764412193 49864052945076.88
1764412195 49872011898053.2
1764412196 49866400642713.47
1764412198 49991679980327.86
1764412199 49770312732304.46
1764412200 49877713449456.33
1764412202 49875069064755.8
1764412203 49867032715154.05
1764412204 49990699623072.65
1764412206 49986313814301.33
1764412207 49795685925991.44
1764412208 49892096322339.2
1764412210 49896585326611.34
1764412211 49744475158865.66
1764412213 49627593355105.04
1764412214 49630134544305.09
1764412215 49872153791866.73
1764412217 49860673292435.16
1764412218 49680597144052.38
1764412219 49587218115531.91
1764412221 49810752469065.36
1764412222 49760186673817.77
1764412223 49927144094198.65
1764412225 49986313814301.33
1764412226 49844484498293.21
1764412227 50063594344742.91
1764412229 49888252289945.66
1764412230 49977400302945.19
1764412232 49933735706793.53
1764412233 49956219426466.31
1764412234 49860724890185.52
1764412236 49934986952237.33
1764412237 49829869435534.11
1764412238 49935593225802.52
1764412240 49864749514705.55
1764412241 49983256647598.72
1764412242 49870528462733.79
1764412244 49856932455542.19
1764412245 49980625162336.12
1764412247 49943229692839.89
1764412248 49828334402464.15
1764412249 49907008072162.45
1764412251 50001406156250.4
1764412252 49981115340963.19
1764412253 49894753606477.59
1764412255 49864194838889.88
1764412256 49843697632602.23
1764412257 49960063458859.89
1764412259 49799736349386.67
1764412260 49891696439775.06
1764412261 49867484195468.88
1764412263 50005791965022.16
1764412264 49837067321694.75
1764412266 49921107157419.39
1764412267 49843504141038.57
1764412268 49877687650581.23
1764412270 49991950868516.38
1764412271 49842807571409.92
1764412272 49892728394779.83
1764412274 49955200370898.98
1764412275 50009081321600.66
1764412276 49681280814243.06
1764412278 49774453451762.47
1764412279 49914373651010.89
1764412281 49952852673262.38
1764412282 49885607905245.16
1764412283 49902183682513.67
1764412285 49967996612961.36
1764412286 49908001328855.02
1764412287 49921390945045.38
1764412289 49977181012506.75
1764412290 49888200692195.11
1764412291 49676559620094.82
1764412293 49937579739187.12
1764412294 49800291025201.81
1764412295 49982224692593.98
1764412297 49862530811444.22
1764412298 49942558922086.69
1764412300 50003031485383.45
1764412301 49927969658202.9
1764412302 50026379467372.62
1764412304 50083020897713
1764412305 49950814562127.25
1764412306 49937579739187.12
1764412308 49987190976055.5
1764412309 49957057889907.95
1764412310 49902609363953.2
1764412312 49998336090110.23
1764412313 49846509709991.08
1764412315 49919662420411.94
1764412316 49898675035496.56
1764412317 49885001631679.7
1764412319 49908259317606.23
1764412320 49953059064263.05
1764412321 49923287162367.09
1764412323 50007752679531.38
1764412324 49932626355162.86
1764412325 49879545169590.55
1764412327 49934754762360.88
1764412328 49742424148292.98
1764412329 49930730137841.6
1764412331 49949705210496.86
1764412332 49982959960535.11
1764412334 49894082835724.38
1764412335 50017259565015.41
1764412336 49860028320556.97
1764412338 49709930465071.26
1764412339 49776439965147.08
1764412340 49841827214155.28
1764412342 49813138865014.97
1764412343 49955393862462.07
1764412344 50116224050000.8
1764412346 49958760615666
1764412347 49882924822231.88
1764412349 49992170158955.28
1764412350 49909833048989.05
1764412351 49827508838459.91
1764412353 49870515563296.22
1764412354 49923042073053.84
1764412355 49918346677780.69
1764412357 50031436046897.66
1764412358 49940262822200.39
1764412359 50015531040381.98
1764412361 49980779955586.52
1764412362 50065077780062.48
1764412363 49771228592371.53
1764412365 49833494177489.61
1764412366 49973775560990.05
1764412368 49994866141405.95
1764412369 49891773836400.2
1764412370 49828398899652.22
1764412372 49990209444445.64
1764412373 49954078119830.77
1764412374 49885195123243.17
1764412376 49973336980112.59
1764412377 49863665961950.12
1764412378 49986674998553.33
1764412380 49735806736822.72
1764412381 49890561289269.14
1764412383 49897643080491.41
1764412384 49869509407166.23
1764412385 49871083138548.97
1764412387 49962049972245.06
1764412388 49801748661646.62
1764412389 49805167012600.7
1764412391 49976187755814.12
1764412392 49782773588990.66
1764412393 49893076679594.09
1764412395 49868722541474.69
1764412396 50083756165654.28
1764412397 49888123295570.03
1764412399 50019194480650.23
1764412400 50032893683342.27
1764412402 49972627511046.53
1764412403 49914605840887.39
1764412404 49821768588744.59
1764412406 49894366623350.34
1764412407 49824425872882.47
1764412408 49790164966714.62
1764412410 49966435781016.65
1764412411 49901564509511.05
1764412412 49675630860590.59
1764412414 49897178700739.18
1764412415 49982147295968.5
1764412417 49858609382424.91
1764412418 49801568069520.31
1764412419 50061130552168.09
1764412421 49893876444723.16
1764412422 49933245528165.97
1764412423 49662692724714.44
1764412425 49885556307494.98
1764412426 50031655337336.27
1764412427 49963623703627.5
1764412429 49852495049020.2
1764412430 49910207132678.06
1764412431 49933529315792.47
1764412433 49986816892366.47
1764412434 49804702632848.3
1764412436 49939824241323.48
1764412437 49927827764389.34
1764412438 49828437597964.97
1764412440 49995446616095.96
1764412441 49839892298520.81
1764412442 49784953593939.19
1764412444 49818840416417.52
1764412445 49987010383929.98
1764412446 49792899647478.16
1764412448 49691948649107.67
1764412449 49866039458461.43
1764412451 49900622850568.59
1764412452 49992828030270.77
1764412453 49893566858221.41
1764412455 49870489764420.82
1764412456 49849876463195.01
1764412457 50011416119799.28
1764412459 49844007219103.59
1764412460 49892792891967.91
1764412461 49818208343976.95
1764412463 49899577996125.9
1764412464 49822168471308.77
1764412465 49858222399298.19
1764412467 49852998127084.97
1764412468 49798562500568.37
1764412470 49800432919014.75
1764412471 49928666227830.98
1764412472 49705609153487.23
1764412474 49863253179947.97
1764412475 49890303300517.89
1764412476 49957651264035.77
1764412478 50020432826655.91
1764412479 49779084349847.8
1764412480 49991847673015.88
1764412482 49860441102559.11
1764412483 49780322695854.03
1764412485 49890664484769.72
1764412486 50009984282229.8
1764412487 49581181178752.12
1764412489 49878809901649.14
1764412490 49895230885667.09
1764412491 49938882582381.02
1764412493 49924538407810.83
1764412494 49905279547529.06
1764412495 49877029779265.66
1764412497 49835222702123.12
1764412498 49813590345329.58
1764412499 49677926960476.53
1764412501 49855590914035.55
1764412502 50163926170109.69
1764412504 49856661567352.86
1764412505 50001612547251.34
1764412506 49975955565938.14
1764412508 49986417009802.16
1764412509 49964591161444.72
1764412510 49826915464332.06
1764412512 50053068403691.08
1764412513 49901938593199.89
1764412514 49923467754492.93
1764412516 50030610482893.55
1764412517 50083124093213.82
1764412519 50025566802806.5
1764412520 49761915198451.17
1764412521 50185365035339.78
1764412523 50004747110579.38
1764412524 49919920409163.58
1764412525 49917753303652.51
1764412527 49985772037923.59
1764412528 49995782001472.62
1764412529 50038246949931.19
1764412531 50042232876138.3
1764412532 49890690283644.95
1764412533 50213537406978.26
1764412535 49886356072623.88
1764412536 49826773570519.09
1764412538 49974949409808.33
1764412539 50052939409315.39
1764412540 49939566252572.09
1764412542 49965184535572.59
1764412543 49927737468326.49
1764412544 49801929253772.36
1764412546 49919894610288.09
1764412547 49932161975411.07
1764412548 49845890536987.92
1764412550 49910993998369.6
1764412551 49835248500998.33
1764412553 49954542499583.37
1764412554 49939127671694.83
1764412555 49847644860496.64
1764412557 49987113579430.58
1764412558 49903615520083.19
1764412559 49836602941942.36
1764412561 49872682668806.52
1764412562 49916850343023.08
1764412563 49883427900296.88
1764412565 49994001879089.08
1764412566 49829198664781.1
1764412567 49959586179670.23
1764412569 49979477112392.84
1764412570 49959366889231.81
1764412572 49904944162152.2
1764412573 49867200407842.39
1764412574 50019104184587.03
1764412576 49791158223407.19
1764412577 49988958199001.98
1764412578 49895359880042.94
1764412580 49902725458891.39
1764412581 49668497471617.98
1764412582 49917005136274.06
1764412584 49983514636350.31
1764412585 49827444341272.41
1764412587 49913883472383.88
1764412588 49978999833202.98
1764412589 49896327337860.17
1764412591 49842123901219.19
1764412592 49846122726863.77
1764412593 49877494159017.91
1764412595 50003779652762.19
1764412596 49890367797705.81
1764412597 49950388880687.44
1764412599 49846019531363.5
1764412600 49628225427545.62
1764412601 50162558829728.28
1764412603 49878887298274.62
1764412604 49974214141866.94
1764412606 49992686136457.78
1764412607 49825677118326.28
1764412608 49957599666285.67
1764412610 49986662099115.4
1764412611 49993911583026.23
1764412612 50004837406642.33
1764412614 49926924803760.19
1764412615 49934483874172.34
1764412616 49993782588650.66
1764412618 50003882848262.45
1764412619 49874952969817.63
1764412621 49968215903399.88
1764412622 49996336677288.3
1764412623 49884395358114.09
1764412625 49826141498078.52
1764412626 49864594721454.6
1764412627 49823806699879.32
1764412629 49826180196391.25
1764412630 49929698182836.29
1764412631 49876101019761.11
1764412633 49728415359099.3
1764412634 49731537022989.63
1764412635 49987926243996.91
1764412637 49930291556964.34
1764412638 49953007466512.96
1764412640 49888884362386.2
1764412641 49630844013370.8
1764412642 49981373329714.92
1764412644 49899358705687.45
1764412645 49910607015242.8
1764412646 49725254996896.02
1764412648 49905292446966.7
1764412649 49773666586070.97
1764412650 49710123956634.47
1764412652 49925660658879.05
1764412653 49621350027324.45
1764412655 49872360182867.77
1764412656 49928782322769.16
1764412657 49948711953804.31
1764412659 49959418486981.91
1764412660 49900468057317.67
1764412661 49886820452376.14
1764412663 50057041430460.59
1764412664 49834629327995.17
1764412665 49744746047054.24
1764412667 49784527912499.56
1764412668 49963959089004.16
1764412669 49932819846726.41
1764412671 49834061752742.09
1764412672 49742204857854.5
1764412674 49855642511785.77
1764412675 49838060578387.17
1764412676 49860118616619.87
1764412678 49765694733657.23
1764412679 49684712064634.77
1764412680 49674998788149.82
1764412682 49835906372313.66
1764412683 49818453433290.69
1764412684 49739689467529.61
1764412686 49854494461842.73
1764412687 49792254675599.81
1764412689 49939153470570.17
1764412690 49858016008297.08
1764412691 49935786717366.23
1764412693 50016743587512.92
1764412694 49712458754833.45
1764412695 49888961759011.66
1764412697 49946067569103.78
1764412698 49860299208746.12
1764412699 49863085487259.48
1764412701 49957109487658.09
1764412702 49873030953621.09
1764412703 50027153433626.77
1764412705 49978793442201.81
1764412706 49872308585117.11
1764412708 49927208591386.69
1764412709 49833507076927.21
1764412710 49696269960691.77
1764412712 49922835682052.77
1764412713 49928872618832.05
1764412714 50053352191317.48
1764412716 49991305896638.46
1764412717 49780245299228.5
1764412718 49895733963732.34
1764412720 49936392990931.41
1764412721 49760780047945.7
1764412723 50010938840609.62
1764412724 49940894894640.98
1764412725 49848805809876.94
1764412727 50011738605738.53
1764412728 49738373724898.32
1764412729 49836899629006.28
1764412731 49895527572731.27
1764412732 49831288373665.98
1764412733 49971879343668.3
1764412735 49856300383101.62
1764412736 49826825168269.19
1764412737 49853346411899.2
1764412739 49928485635705.23
1764412740 49855810204474.03
1764412742 49916218270582.51
1764412743 49923351659554.98
1764412744 49843749230352.39
1764412746 49944158452344.73
1764412747 49589746405294.55
1764412748 49909123579922.66
1764412750 49801593868395.66
1764412751 49885814296246.22
1764412752 49902325576327.21
1764412754 49830011329347.44
1764412755 49845645447674.23
1764412757 49879467772965.11
1764412758 49960772927925.96
1764412759 49831133580415.59
1764412761 49682286970373.02
1764412762 50080221719762.02
1764412763 49943461882716
1764412765 49894108634599.14
1764412766 49833365183114.02
1764412767 49860054119432.36
1764412769 49912606428064.8
1764412770 49965352228260.93
1764412771 49981308832526.86
1764412773 49799052679195.44
1764412774 49823832498754.65
1764412776 49855100735407.86
1764412777 49911509975871.95
1764412778 49879016292650.22
1764412780 49916360164396.08
1764412781 50018614005959.96
1764412782 49674869793774.44
1764412784 49901487112885.58
1764412785 49939372761008.59
1764412786 49952878472137.71
1764412788 49824335576819.45
1764412789 49892547802654.05
1764412791 49826412386267.1
1764412792 49715941602975.7
1764412793 49921842425360.34
1764412795 49800278125764.41
1764412796 49745339421182.5
1764412797 49832371926421.41
1764412799 49926653915571.6
1764412800 49817485975473.53
1764412801 49761824902388.32
1764412803 50018536609334.53
1764412804 49881763872851.19
1764412805 49554543840184.38
1764412807 49721978539754.93
1764412808 49869806094230.16
1764412810 49999368045115.62
1764412811 49968731880902.8
1764412812 49808907849494.05
1764412814 49910529618617.37
1764412815 49775743395518.98
1764412816 49851024513137.98
1764412818 49929891674399.55
1764412819 50068857315268.55
1764412820 49855023338782.48
1764412822 49869277217289.84
1764412823 49832578317422.46
1764412825 49824993448135.53
1764412826 49913806075758.37
1764412827 49787056202261.86
1764412829 49938392403754
1764412830 49842085202906.8
1764412831 49923093670804
1764412833 49883337604234.02
1764412834 49914270455510.7
1764412835 49849863563757.09
1764412837 49843542839351.15
1764412838 49884266363738.52
1764412839 49917546912651.8
1764412841 49919107744596.69
1764412842 49754704412853.06
1764412844 49840511471524.03
1764412845 49736155021637.02
1764412846 49970086321846.64
1764412848 49813332356577.96
1764412849 49741379293850.36
1764412850 49920088101851.88
1764412852 49922603492176.38
1764412853 49815073780649.42
1764412854 49824387174569.75
1764412856 49821575097181.2
1764412857 49864736615267.54
1764412859 49745778002059.55
1764412860 49824412973445.13
1764412861 49857680622920.46
1764412863 49689291364970.05
1764412864 49776001384270.16
1764412865 49849489480067.7
1764412867 49868180765096.96
1764412868 49822503856685.44
1764412869 49981863508341.94
1764412871 49920565381041.66
1764412872 49831688256230.73
1764412873 49908285116481.01
1764412875 49949485920058.44
1764412876 49832255831483.22
1764412878 49880306236406.7
1764412879 49870954144173.06
1764412880 49818376036665.27
1764412882 49923145268554.23
1764412883 49848870307065.04
1764412884 49896017751358.84
1764412886 49785985548943.8
1764412887 49789984374588.59
1764412888 49949215031869.23
1764412890 49795286043427.31
1764412891 49790410056028.38
1764412893 49931001026029.98
1764412894 49865974961273.92
1764412895 49867135910654.3
1764412897 49979864095519.96
1764412898 49766107515659.23
1764412899 49747700018256.05
1764412901 49761670109137.41
1764412902 49803025705965.18
1764412903 49717231546731.62
1764412905 49773086111380.52
1764412906 49795879417555.16
1764412907 49901809598824.31
1764412909 49801168186956.25
1764412910 49719321255617
1764412912 49950814562127.09
1764412913 49812635786949.97
1764412914 49878603510648.07
1764412916 49763953309585.88
1764412917 49888755368010.44
1764412918 50006553031838.27
1764412920 49920539582166.33
1764412921 49732814067308.16
1764412922 49837428505946.03
1764412924 49852211261393.64
1764412925 49823174627438.74
1764412927 49888316787133.17
1764412928 49893308869470.25
1764412929 49805063817100.04
1764412931 49948441065615.81
1764412932 49876745991639.09
1764412933 49826270492454.11
1764412935 49621453222825
1764412936 49661634970834.47
1764412937 49892367210528.45
1764412939 49890109808954.64
1764412940 49808920748931.41
1764412941 49801813158834.13
1764412943 49892715495342.42
1764412944 49852340255769.28
1764412946 49901693503886.64
1764412947 49884859737866.34
1764412948 49954981080460.5
1764412950 50006398238587.39
1764412951 49877287768016.83
1764412952 49978845039952.06
1764412954 49882731330668.22
1764412955 49839234427204.91
1764412956 49939630749759.81
1764412958 49870902546423.02
1764412959 49844910179732.71
1764412961 49895269583980.1
1764412962 49986584702490.48
1764412963 49890200105017.48
1764412965 49958838012291.49
1764412966 49890277501642.97
1764412967 49841994906843.59
1764412969 49895475974981.12
1764412970 49917405018838.23
1764412971 49971853544792.97
1764412973 49791738698097.09
1764412974 49473535372286.77
1764412975 49935954410054.48
1764412977 49835674182437.86
1764412978 49847464268370.35
1764412980 49893192774532.08
1764412981 49862904895133.91
1764412982 49963610804190.15
1764412984 49869496507728.83
1764412985 49617854279744.66
1764412986 49848289832374.62
1764412988 49937979621751.87
1764412989 49810868564003.83
1764412990 49945848278665.3
1764412992 49890935372958.88
1764412993 50075061944736.73
1764412995 49801129488643.5
1764412996 49899823085439.91
1764412997 49898262253494.47
1764412999 49973220885174.94
1764413000 49966100395639.69
1764413001 49679010513231.94
1764413003 50058382971967.31
1764413004 49864130341702.31
1764413005 50170014704639.72
1764413007 49822658649936.34
1764413008 49839208628330.14
1764413009 49853913987152.3
1764413011 49964487965944.22
1764413012 49858789974550.88
1764413014 49961675888555.66
1764413015 49998194196297.09
1764413016 49712678045271.97
1764413018 49797466048375.55
1764413019 49832359026984.05
1764413020 49878668007836.19
1764413022 50055699888954.08
1764413023 49841337035527.7
1764413024 49919933308600.89
1764413026 49888394183758.61
1764413027 49976471543440.83
1764413029 49887852407380.9
1764413030 49769680659864.29
1764413031 49937657135812.61
1764413033 49851592088390.47
1764413034 49518193225130.74
1764413035 49790874435780.68
1764413037 49919610822661.84
1764413038 49892986383531
1764413039 50030610482893.54
1764413041 49839247326642.89
1764413042 49738902601838.08
1764413043 50006488534650.22
1764413045 49859757432368.45
1764413046 49850818122136.91
1764413048 49896520829423.83
1764413049 49665762790854.62
1764413050 49965326429386.12
1764413052 49932097478223
1764413053 49822684448811.67
1764413054 49971440762790.83
1764413056 49906750083411.28
1764413057 49875339952944.56
1764413058 49952891371575.03
1764413060 49818388936102.69
1764413061 49656887977811.16
1764413063 49931529902970.5
1764413064 49952156103633.72
1764413065 49979309419704.31
1764413067 49818466332728.17
1764413068 49896237041797.37
1764413069 49912593528627.4
1764413071 50026792249374.73
1764413072 49992221756705.53
1764413073 49673244464641.3
1764413075 49849347586254.59
1764413076 49958683219041.09
1764413077 50000645089434.09
1764413079 49933245528165.97
1764413080 50021387385036.08
1764413082 50053932666007.95
1764413083 49810971759504.09
1764413084 50046205902907.47
1764413086 49961817782368.78
1764413087 49960450441987.22
1764413088 49916850343023.41
1764413090 49922848581490.19
1764413091 49874372495127.27
1764413092 49965029742322.2
1764413094 50004244032514.45
1764413095 49945925675290.78
1764413097 49791583904846.68
1764413098 49844987576358.19
1764413099 49963069027812.41
1764413101 50005237289206.5
1764413102 49843981420228.22
1764413103 49929891674399.95
1764413105 49918940051908.39
1764413106 49893953841348.23
1764413107 49892599400404.39
1764413109 49794873261425.19
1764413110 49860776487935.77
1764413111 49917779102527.62
1764413113 49950543673938.51
1764413114 49893360467220.4
1764413116 49999277749052.72
1764413117 49815241473337.75
1764413118 49974175443554.52
1764413120 49897423790053.02
1764413121 49919984906351.23
1764413122 49934961153361.98
1764413124 49976497342315.47
1764413125 49899436102312.94
1764413126 49984172507665.8
1764413128 49909652456862.98
1764413129 50018304419458.39
1764413131 49942365430523.19
1764413132 49877868242706.81
1764413133 49889658328639.75
1764413135 49803477186280
1764413136 49957896353349.59
1764413137 49873869417062.34
1764413139 50088967538429.95
1764413140 49831004586040
1764413141 49857254941480.86
1764413143 49881673576788.09
1764413144 49854533160154.91
1764413145 49991047907887.23
1764413147 49787494783139.09
1764413148 49984211205978.7
1764413150 49737831948520.58
1764413151 50017969034081.47
1764413152 49901990190950.56
1764413154 50004760010016.84
1764413155 49925441368440.56
1764413156 49903744514459.01
1764413158 49883750386236.12
1764413159 49881738073976.22
1764413160 49829185765343.21
1764413162 49893334668345.58
1764413163 49811294245443.25
1764413165 49968757679777.61
1764413166 50051946152623.04
1764413167 49892934785780.84
1764413169 49977013319818.47
1764413170 49843633135414.15
1764413171 49928253445829.41
1764413173 50096255720652.91
1764413174 49985617244672.67
1764413175 49848147938561.62
1764413177 50117862278571.27
1764413178 49843130057349.16
1764413179 49877958538770.14
1764413181 49791919290223.34
1764413182 49860828085685.88
1764413184 49847438469495.55
1764413185 49798536701693.3
1764413186 49969080165716.86
1764413188 49902712559454.03
1764413189 49874901372067.48
1764413190 49944919519160.8
1764413192 49961908078431.72
1764413193 49807850095613.92
1764413194 49893321768907.89
1764413196 49913470690381.79
1764413197 49781638438485.23
1764413199 49953136460888.88
1764413200 49635242721580.05
1764413201 49896559527736
1764413203 49976032962563.21
1764413204 49892870288593.33
1764413205 49785482470878.81
1764413207 49865575078709.19
1764413208 49881002806034.84
1764413209 49955122974273.48
1764413211 50012938253432.17
1764413212 50059221435408.99
1764413213 49832488021359.62
1764413215 49986107423300.27
1764413216 49900403560130.16
1764413218 49891696439775.07
1764413219 49866594134276.56
1764413220 49927479479575.27
1764413222 49947486507236.02
1764413223 49881647777913.33
1764413224 49796408294494.92
1764413226 49885788497370.84
1764413227 49849373385130.03
1764413228 49891128864521.97
1764413230 49754807608353.89
1764413231 49930020668775.42
1764413233 49911264886558.2
1764413234 49842601180409.02
1764413235 49929362797459.62
1764413237 49806547252420.09
1764413238 49836112763314.98
1764413239 49917933895778.55
1764413241 49851901674892.38
1764413242 49936586482495.14
1764413243 49961134112177.95
1764413245 49907575647415.16
1764413246 50001896334877.88
1764413247 50007236702028.73
1764413249 50125653538859.91
1764413250 49927776166639.19
1764413252 50038156653868.3
1764413253 49925286575189.64
1764413254 50017182168390.09
1764413256 50030829773332.02
1764413257 49996607565476.85
1764413258 49991241399450.32
1764413260 49976536040628.2
1764413261 49925338172939.73
1764413262 49891451350461.28
1764413264 49743417404985.19
1764413265 49768300420044.94
1764413267 49848599418876.28
1764413268 49846264620677.27
1764413269 49798704394381.36
1764413271 49846948290867.99
1764413272 49745700605434.08
1764413273 49833558674677.11
1764413275 49846432313365.59
1764413276 49802084047022.7
1764413277 49957754459536.59
1764413279 49830591804037.91
1764413280 49787069101699.21
1764413281 50072817442600.38
1764413283 49827431441834.84
1764413284 49887439625378.78
1764413286 49944235848970.2
1764413287 49879570968465.51
1764413288 49795840719242.33
1764413290 49695508893875.58
1764413291 49966306786640.76
1764413292 49758806433998.44
1764413294 49986081624425.5
1764413295 49791093726219.11
1764413296 49867419698280.8
1764413298 49899758588252.19
1764413299 49883879380611.74
1764413301 49910168434365.3
1764413302 49818130947351.41
1764413303 49756987613301.59
1764413305 49937760331313.44
1764413306 49962565949747.42
1764413307 49795544032178.51
